mpiexec -genv I_MPI_DEBUG=4 -n 192
[0] MPI startup(): Intel(R) MPI Library, Version 2019 Update 8  Build 20200624 (id: 4f16ad915)
[0] MPI startup(): Copyright (C) 2003-2020 Intel Corporation.  All rights reserved.
[0] MPI startup(): library kind: release
[0] MPI startup(): libfabric version: 1.10.1-impi
[0] MPI startup(): libfabric provider: psm2
[0] MPI startup(): Rank    Pid      Node name     Pin cpu
[0] MPI startup(): 86      1684562  i01r01c02s07  {38,86}
[0] MPI startup(): 87      1684563  i01r01c02s07  {39,87}
[0] MPI startup(): 88      1684564  i01r01c02s07  {40,88}
[0] MPI startup(): 89      1684565  i01r01c02s07  {41,89}
[0] MPI startup(): 90      1684566  i01r01c02s07  {42,90}
[0] MPI startup(): 91      1684567  i01r01c02s07  {43,91}
[0] MPI startup(): 92      1684568  i01r01c02s07  {44,92}
[0] MPI startup(): 93      1684569  i01r01c02s07  {45,93}
[0] MPI startup(): 94      1684570  i01r01c02s07  {46,94}
[0] MPI startup(): 95      1684571  i01r01c02s07  {47,95}
[0] MPI startup(): 96      2828397  i01r01c02s08  {0,48}
[0] MPI startup(): 97      2828398  i01r01c02s08  {1,49}
[0] MPI startup(): 98      2828399  i01r01c02s08  {2,50}
[0] MPI startup(): 99      2828400  i01r01c02s08  {3,51}
[0] MPI startup(): 100     2828401  i01r01c02s08  {4,52}
[0] MPI startup(): 101     2828402  i01r01c02s08  {5,53}
[0] MPI startup(): 102     2828403  i01r01c02s08  {6,54}
[0] MPI startup(): 103     2828404  i01r01c02s08  {7,55}
[0] MPI startup(): 104     2828405  i01r01c02s08  {8,56}
[0] MPI startup(): 105     2828406  i01r01c02s08  {9,57}
[0] MPI startup(): 106     2828407  i01r01c02s08  {10,58}
[0] MPI startup(): 107     2828408  i01r01c02s08  {11,59}
[0] MPI startup(): 108     2828409  i01r01c02s08  {12,60}
[0] MPI startup(): 109     2828410  i01r01c02s08  {13,61}
[0] MPI startup(): 110     2828411  i01r01c02s08  {14,62}
[0] MPI startup(): 111     2828412  i01r01c02s08  {15,63}
[0] MPI startup(): 112     2828413  i01r01c02s08  {16,64}
[0] MPI startup(): 113     2828414  i01r01c02s08  {17,65}
[0] MPI startup(): 114     2828415  i01r01c02s08  {18,66}
[0] MPI startup(): 115     2828416  i01r01c02s08  {19,67}
[0] MPI startup(): 116     2828417  i01r01c02s08  {20,68}
[0] MPI startup(): 117     2828418  i01r01c02s08  {21,69}
[0] MPI startup(): 118     2828419  i01r01c02s08  {22,70}
[0] MPI startup(): 119     2828420  i01r01c02s08  {23,71}
[0] MPI startup(): 120     2828421  i01r01c02s08  {24,72}
[0] MPI startup(): 121     2828422  i01r01c02s08  {25,73}
[0] MPI startup(): 122     2828423  i01r01c02s08  {26,74}
[0] MPI startup(): 123     2828424  i01r01c02s08  {27,75}
[0] MPI startup(): 124     2828425  i01r01c02s08  {28,76}
[0] MPI startup(): 125     2828426  i01r01c02s08  {29,77}
[0] MPI startup(): 126     2828427  i01r01c02s08  {30,78}
[0] MPI startup(): 127     2828428  i01r01c02s08  {31,79}
[0] MPI startup(): 128     2828429  i01r01c02s08  {32,80}
[0] MPI startup(): 129     2828430  i01r01c02s08  {33,81}
[0] MPI startup(): 130     2828431  i01r01c02s08  {34,82}
[0] MPI startup(): 131     2828432  i01r01c02s08  {35,83}
[0] MPI startup(): 132     2828433  i01r01c02s08  {36,84}
[0] MPI startup(): 133     2828434  i01r01c02s08  {37,85}
[0] MPI startup(): 134     2828435  i01r01c02s08  {38,86}
[0] MPI startup(): 135     2828436  i01r01c02s08  {39,87}
[0] MPI startup(): 136     2828437  i01r01c02s08  {40,88}
[0] MPI startup(): 137     2828438  i01r01c02s08  {41,89}
[0] MPI startup(): 138     2828439  i01r01c02s08  {42,90}
[0] MPI startup(): 139     2828440  i01r01c02s08  {43,91}
[0] MPI startup(): 140     2828441  i01r01c02s08  {44,92}
[0] MPI startup(): 141     2828442  i01r01c02s08  {45,93}
[0] MPI startup(): 142     2828443  i01r01c02s08  {46,94}
[0] MPI startup(): 143     2828444  i01r01c02s08  {47,95}
[0] MPI startup(): 144     3567884  i01r01c02s09  {0,48}
[0] MPI startup(): 145     3567885  i01r01c02s09  {1,49}
[0] MPI startup(): 146     3567886  i01r01c02s09  {2,50}
[0] MPI startup(): 147     3567887  i01r01c02s09  {3,51}
[0] MPI startup(): 148     3567888  i01r01c02s09  {4,52}
[0] MPI startup(): 149     3567889  i01r01c02s09  {5,53}
[0] MPI startup(): 150     3567890  i01r01c02s09  {6,54}
[0] MPI startup(): 151     3567891  i01r01c02s09  {7,55}
[0] MPI startup(): 152     3567892  i01r01c02s09  {8,56}
[0] MPI startup(): 153     3567893  i01r01c02s09  {9,57}
[0] MPI startup(): 154     3567894  i01r01c02s09  {10,58}
[0] MPI startup(): 155     3567895  i01r01c02s09  {11,59}
[0] MPI startup(): 156     3567896  i01r01c02s09  {12,60}
[0] MPI startup(): 157     3567897  i01r01c02s09  {13,61}
[0] MPI startup(): 158     3567898  i01r01c02s09  {14,62}
[0] MPI startup(): 159     3567899  i01r01c02s09  {15,63}
[0] MPI startup(): 160     3567900  i01r01c02s09  {16,64}
[0] MPI startup(): 161     3567901  i01r01c02s09  {17,65}
[0] MPI startup(): 162     3567902  i01r01c02s09  {18,66}
[0] MPI startup(): 163     3567903  i01r01c02s09  {19,67}
[0] MPI startup(): 164     3567904  i01r01c02s09  {20,68}
[0] MPI startup(): 165     3567905  i01r01c02s09  {21,69}
[0] MPI startup(): 166     3567906  i01r01c02s09  {22,70}
[0] MPI startup(): 167     3567907  i01r01c02s09  {23,71}
[0] MPI startup(): 168     3567908  i01r01c02s09  {24,72}
[0] MPI startup(): 169     3567909  i01r01c02s09  {25,73}
[0] MPI startup(): 170     3567910  i01r01c02s09  {26,74}
[0] MPI startup(): 171     3567911  i01r01c02s09  {27,75}
[0] MPI startup(): 172     3567912  i01r01c02s09  {28,76}
[0] MPI startup(): 173     3567913  i01r01c02s09  {29,77}
[0] MPI startup(): 174     3567914  i01r01c02s09  {30,78}
[0] MPI startup(): 175     3567915  i01r01c02s09  {31,79}
[0] MPI startup(): 176     3567916  i01r01c02s09  {32,80}
[0] MPI startup(): 177     3567917  i01r01c02s09  {33,81}
[0] MPI startup(): 178     3567918  i01r01c02s09  {34,82}
[0] MPI startup(): 179     3567919  i01r01c02s09  {35,83}
[0] MPI startup(): 180     3567920  i01r01c02s09  {36,84}
[0] MPI startup(): 181     3567921  i01r01c02s09  {37,85}
[0] MPI startup(): 182     3567922  i01r01c02s09  {38,86}
[0] MPI startup(): 183     3567923  i01r01c02s09  {39,87}
[0] MPI startup(): 184     3567924  i01r01c02s09  {40,88}
[0] MPI startup(): 185     3567925  i01r01c02s09  {41,89}
[0] MPI startup(): 186     3567926  i01r01c02s09  {42,90}
[0] MPI startup(): 187     3567927  i01r01c02s09  {43,91}
[0] MPI startup(): 188     3567928  i01r01c02s09  {44,92}
[0] MPI startup(): 189     3567929  i01r01c02s09  {45,93}
[0] MPI startup(): 190     3567930  i01r01c02s09  {46,94}
[0] MPI startup(): 191     3567931  i01r01c02s09  {47,95}

16 processes distributed in X-direction
 12 ; processes distributed in Y-direction
Resolutions       : (20, 120, ... 20)
Iterations        : 20
Num. Heat sources : 2
   1: (0.00, 0.00) 1.00 1.00 
   2: (1.00, 1.00) 1.00 0.50 
rank= 0 coords= 0 0 neighbours(up,down,left,right)= -1 12 -1 1

Num-X: 12 ; Num-Y: 16 ; Resolution: 20 ; Rank: 0 ; Rank-X: 0 ; Rank-Y: 0 ; Rowstart: 0; Rowend: 3; Rows: 3; Colstart: 0; Colend: 3; Cols: 3;rank= 16 coords= 1 4 neighbours(up,down,left,right)= 4 28 15 17

Num-X: 12 ; Num-Y: 16 ; Resolution: 20 ; Rank: 16 ; Rank-X: 1 ; Rank-Y: 4 ; Rowstart: 2; Rowend: 5; Rows: 3; Colstart: 8; Colend: 11; Cols: 3;rank= 48 coords= 4 0 neighbours(up,down,left,right)= 36 60 -1 49

Num-X: 12 ; Num-Y: 16 ; Resolution: 20 ; Rank: 48 ; Rank-X: 4 ; Rank-Y: 0 ; Rowstart: 8; Rowend: 11; Rows: 3; Colstart: 0; Colend: 3; Cols: 3;rank= 1 coords= 0 1 neighbours(up,down,left,right)= -1 13 0 2

Num-X: 12 ; Num-Y: 16 ; Resolution: 20 ; Rank: 1 ; Rank-X: 0 ; Rank-Y: 1 ; Rowstart: 0; Rowend: 3; Rows: 3; Colstart: 2; Colend: 5; Cols: 3;rank= 60 coords= 5 0 neighbours(up,down,left,right)= 48 72 -1 61

Num-X: 12 ; Num-Y: 16 ; Resolution: 20 ; Rank: 60 ; Rank-X: 5 ; Rank-Y: 0 ; Rowstart: 10; Rowend: 13; Rows: 3; Colstart: 0; Colend: 3; Cols: 3;rank= 2 coords= 0 2 neighbours(up,down,left,right)= -1 14 1 3

Num-X: 12 ; Num-Y: 16 ; Resolution: 20 ; Rank: 2 ; Rank-X: 0 ; Rank-Y: 2 ; Rowstart: 0; Rowend: 3; Rows: 3; Colstart: 4; Colend: 7; Cols: 3;rank= 80 coords= 6 8 neighbours(up,down,left,right)= 68 92 79 81

Num-X: 12 ; Num-Y: 16 ; Resolution: 20 ; Rank: 80 ; Rank-X: 6 ; Rank-Y: 8 ; Rowstart: 12; Rowend: 15; Rows: 3; Colstart: 16; Colend: 19; Cols: 3;rank= 144 coords= 12 0 neighbours(up,down,left,right)= 132 156 -1 145

Num-X: 12 ; Num-Y: 16 ; Resolution: 20 ; Rank: 144 ; Rank-X: 12 ; Rank-Y: 0 ; Rowstart: 24; Rowend: 21; Rows: -3; Colstart: 0; Colend: 3; Cols: 3;rank= 4 coords= 0 4 neighbours(up,down,left,right)= -1 16 3 5

Num-X: 12 ; Num-Y: 16 ; Resolution: 20 ; Rank: 4 ; Rank-X: 0 ; Rank-Y: 4 ; Rowstart: 0; Rowend: 3; Rows: 3; Colstart: 8; Colend: 11; Cols: 3;rank= 52 coords= 4 4 neighbours(up,down,left,right)= 40 64 51 53

Num-X: 12 ; Num-Y: 16 ; Resolution: 20 ; Rank: 52 ; Rank-X: 4 ; Rank-Y: 4 ; Rowstart: 8; Rowend: 11; Rows: 3; Colstart: 8; Colend: 11; Cols: 3;rank= 148 coords= 12 4 neighbours(up,down,left,right)= 136 160 147 149

Num-X: 12 ; Num-Y: 16 ; Resolution: 20 ; Rank: 148 ; Rank-X: 12 ; Rank-Y: 4 ; Rowstart: 24; Rowend: 21; Rows: -3; Colstart: 8; Colend: 11; Cols: 3;rank= 8 coords= 0 8 neighbours(up,down,left,right)= -1 20 7 9

Num-X: 12 ; Num-Y: 16 ; Resolution: 20 ; Rank: 8 ; Rank-X: 0 ; Rank-Y: 8 ; Rowstart: 0; Rowend: 3; Rows: 3; Colstart: 16; Colend: 19; Cols: 3;rank= 53 coords= 4 5 neighbours(up,down,left,right)= 41 65 52 54

Num-X: 12 ; Num-Y: 16 ; Resolution: 20 ; Rank: 53 ; Rank-X: 4 ; Rank-Y: 5 ; Rowstart: 8; Rowend: 11; Rows: 3; Colstart: 10; Colend: 13; Cols: 3;rank= 96 coords= 8 0 neighbours(up,down,left,right)= 84 108 -1 97

Num-X: 12 ; Num-Y: 16 ; Resolution: 20 ; Rank: 96 ; Rank-X: 8 ; Rank-Y: 0 ; Rowstart: 16; Rowend: 19; Rows: 3; Colstart: 0; Colend: 3; Cols: 3;rank= 152 coords= 12 8 neighbours(up,down,left,right)= 140 164 151 153

Num-X: 12 ; Num-Y: 16 ; Resolution: 20 ; Rank: 152 ; Rank-X: 12 ; Rank-Y: 8 ; Rowstart: 24; Rowend: 21; Rows: -3; Colstart: 16; Colend: 19; Cols: 3;rank= 9 coords= 0 9 neighbours(up,down,left,right)= -1 21 8 10

Num-X: 12 ; Num-Y: 16 ; Resolution: 20 ; Rank: 9 ; Rank-X: 0 ; Rank-Y: 9 ; Rowstart: 0; Rowend: 3; Rows: 3; Colstart: 18; Colend: 21; Cols: 3;rank= 56 coords= 4 8 neighbours(up,down,left,right)= 44 68 55 57

Num-X: 12 ; Num-Y: 16 ; Resolution: 20 ; Rank: 56 ; Rank-X: 4 ; Rank-Y: 8 ; Rowstart: 8; Rowend: 11; Rows: 3; Colstart: 16; Colend: 19; Cols: 3;rank= 128 coords= 10 8 neighbours(up,down,left,right)= 116 140 127 129

Num-X: 12 ; Num-Y: 16 ; Resolution: 20 ; Rank: 128 ; Rank-X: 10 ; Rank-Y: 8 ; Rowstart: 20; Rowend: 21; Rows: 1; Colstart: 16; Colend: 19; Cols: 3;rank= 176 coords= 14 8 neighbours(up,down,left,right)= 164 188 175 177

Num-X: 12 ; Num-Y: 16 ; Resolution: 20 ; Rank: 176 ; Rank-X: 14 ; Rank-Y: 8 ; Rowstart: 28; Rowend: 21; Rows: -7; Colstart: 16; Colend: 19; Cols: 3;rank= 32 coords= 2 8 neighbours(up,down,left,right)= 20 44 31 33

Num-X: 12 ; Num-Y: 16 ; Resolution: 20 ; Rank: 32 ; Rank-X: 2 ; Rank-Y: 8 ; Rowstart: 4; Rowend: 7; Rows: 3; Colstart: 16; Colend: 19; Cols: 3;rank= 58 coords= 4 10 neighbours(up,down,left,right)= 46 70 57 59

Num-X: 12 ; Num-Y: 16 ; Resolution: 20 ; Rank: 58 ; Rank-X: 4 ; Rank-Y: 10 ; Rowstart: 8; Rowend: 11; Rows: 3; Colstart: 20; Colend: 21; Cols: 1;rank= 97 coords= 8 1 neighbours(up,down,left,right)= 85 109 96 98

Num-X: 12 ; Num-Y: 16 ; Resolution: 20 ; Rank: 97 ; Rank-X: 8 ; Rank-Y: 1 ; Rowstart: 16; Rowend: 19; Rows: 3; Colstart: 2; Colend: 5; Cols: 3;rank= 177 coords= 14 9 neighbours(up,down,left,right)= 165 189 176 178

Num-X: 12 ; Num-Y: 16 ; Resolution: 20 ; Rank: 177 ; Rank-X: 14 ; Rank-Y: 9 ; Rowstart: 28; Rowend: 21; Rows: -7; Colstart: 18; Colend: 21; Cols: 3;rank= 33 coords= 2 9 neighbours(up,down,left,right)= 21 45 32 34

Num-X: 12 ; Num-Y: 16 ; Resolution: 20 ; Rank: 33 ; Rank-X: 2 ; Rank-Y: 9 ; Rowstart: 4; Rowend: 7; Rows: 3; Colstart: 18; Colend: 21; Cols: 3;rank= 59 coords= 4 11 neighbours(up,down,left,right)= 47 71 58 -1

Num-X: 12 ; Num-Y: 16 ; Resolution: 20 ; Rank: 59 ; Rank-X: 4 ; Rank-Y: 11 ; Rowstart: 8; Rowend: 11; Rows: 3; Colstart: 22; Colend: 21; Cols: -1;rank= 98 coords= 8 2 neighbours(up,down,left,right)= 86 110 97 99

Num-X: 12 ; Num-Y: 16 ; Resolution: 20 ; Rank: 98 ; Rank-X: 8 ; Rank-Y: 2 ; Rowstart: 16; Rowend: 19; Rows: 3; Colstart: 4; Colend: 7; Cols: 3;rank= 178 coords= 14 10 neighbours(up,down,left,right)= 166 190 177 179

Num-X: 12 ; Num-Y: 16 ; Resolution: 20 ; Rank: 178 ; Rank-X: 14 ; Rank-Y: 10 ; Rowstart: 28; Rowend: 21; Rows: -7; Colstart: 20; Colend: 21; Cols: 1;rank= 3 coords= 0 3 neighbours(up,down,left,right)= -1 15 2 4

Num-X: 12 ; Num-Y: 16 ; Resolution: 20 ; Rank: 3 ; Rank-X: 0 ; Rank-Y: 3 ; Rowstart: 0; Rowend: 3; Rows: 3; Colstart: 6; Colend: 9; Cols: 3;rank= 64 coords= 5 4 neighbours(up,down,left,right)= 52 76 63 65

Num-X: 12 ; Num-Y: 16 ; Resolution: 20 ; Rank: 64 ; Rank-X: 5 ; Rank-Y: 4 ; Rowstart: 10; Rowend: 13; Rows: 3; Colstart: 8; Colend: 11; Cols: 3;rank= 99 coords= 8 3 neighbours(up,down,left,right)= 87 111 98 100

Num-X: 12 ; Num-Y: 16 ; Resolution: 20 ; Rank: 99 ; Rank-X: 8 ; Rank-Y: 3 ; Rowstart: 16; Rowend: 19; Rows: 3; Colstart: 6; Colend: 9; Cols: 3;rank= 180 coords= 15 0 neighbours(up,down,left,right)= 168 -1 -1 181

Num-X: 12 ; Num-Y: 16 ; Resolution: 20 ; Rank: 180 ; Rank-X: 15 ; Rank-Y: 0 ; Rowstart: 30; Rowend: 21; Rows: -9; Colstart: 0; Colend: 3; Cols: 3;rank= 5 coords= 0 5 neighbours(up,down,left,right)= -1 17 4 6

Num-X: 12 ; Num-Y: 16 ; Resolution: 20 ; Rank: 5 ; Rank-X: 0 ; Rank-Y: 5 ; Rowstart: 0; Rowend: 3; Rows: 3; Colstart: 10; Colend: 13; Cols: 3;rank= 66 coords= 5 6 neighbours(up,down,left,right)= 54 78 65 67

Num-X: 12 ; Num-Y: 16 ; Resolution: 20 ; Rank: 66 ; Rank-X: 5 ; Rank-Y: 6 ; Rowstart: 10; Rowend: 13; Rows: 3; Colstart: 12; Colend: 15; Cols: 3;rank= 182 coords= 15 2 neighbours(up,down,left,right)= 170 -1 181 183

Num-X: 12 ; Num-Y: 16 ; Resolution: 20 ; Rank: 182 ; Rank-X: 15 ; Rank-Y: 2 ; Rowstart: 30; Rowend: 21; Rows: -9; Colstart: 4; Colend: 7; Cols: 3;rank= 6 coords= 0 6 neighbours(up,down,left,right)= -1 18 5 7

Num-X: 12 ; Num-Y: 16 ; Resolution: 20 ; Rank: 6 ; Rank-X: 0 ; Rank-Y: 6 ; Rowstart: 0; Rowend: 3; Rows: 3; Colstart: 12; Colend: 15; Cols: 3;rank= 84 coords= 7 0 neighbours(up,down,left,right)= 72 96 -1 85

Num-X: 12 ; Num-Y: 16 ; Resolution: 20 ; Rank: 84 ; Rank-X: 7 ; Rank-Y: 0 ; Rowstart: 14; Rowend: 17; Rows: 3; Colstart: 0; Colend: 3; Cols: 3;rank= 100 coords= 8 4 neighbours(up,down,left,right)= 88 112 99 101

Num-X: 12 ; Num-Y: 16 ; Resolution: 20 ; Rank: 100 ; Rank-X: 8 ; Rank-Y: 4 ; Rowstart: 16; Rowend: 19; Rows: 3; Colstart: 8; Colend: 11; Cols: 3;Error: Cannot allocate memory
Error in Jacobi initialization.

Usage: ./heat <input file> [result file]

rank= 7 coords= 0 7 neighbours(up,down,left,right)= -1 19 6 8

Num-X: 12 ; Num-Y: 16 ; Resolution: 20 ; Rank: 7 ; Rank-X: 0 ; Rank-Y: 7 ; Rowstart: 0; Rowend: 3; Rows: 3; Colstart: 14; Colend: 17; Cols: 3;rank= 88 coords= 7 4 neighbours(up,down,left,right)= 76 100 87 89

Num-X: 12 ; Num-Y: 16 ; Resolution: 20 ; Rank: 88 ; Rank-X: 7 ; Rank-Y: 4 ; Rowstart: 14; Rowend: 17; Rows: 3; Colstart: 8; Colend: 11; Cols: 3;rank= 101 coords= 8 5 neighbours(up,down,left,right)= 89 113 100 102

Num-X: 12 ; Num-Y: 16 ; Resolution: 20 ; Rank: 101 ; Rank-X: 8 ; Rank-Y: 5 ; Rowstart: 16; Rowend: 19; Rows: 3; Colstart: 10; Colend: 13; Cols: 3;rank= 145 coords= 12 1 neighbours(up,down,left,right)= 133 157 144 146

Num-X: 12 ; Num-Y: 16 ; Resolution: 20 ; Rank: 145 ; Rank-X: 12 ; Rank-Y: 1 ; Rowstart: 24; Rowend: 21; Rows: -3; Colstart: 2; Colend: 5; Cols: 3;rank= 10 coords= 0 10 neighbours(up,down,left,right)= -1 22 9 11

Num-X: 12 ; Num-Y: 16 ; Resolution: 20 ; Rank: 10 ; Rank-X: 0 ; Rank-Y: 10 ; Rowstart: 0; Rowend: 3; Rows: 3; Colstart: 20; Colend: 21; Cols: 1;rank= 49 coords= 4 1 neighbours(up,down,left,right)= 37 61 48 50

Num-X: 12 ; Num-Y: 16 ; Resolution: 20 ; Rank: 49 ; Rank-X: 4 ; Rank-Y: 1 ; Rowstart: 8; Rowend: 11; Rows: 3; Colstart: 2; Colend: 5; Cols: 3;rank= 102 coords= 8 6 neighbours(up,down,left,right)= 90 114 101 103

Num-X: 12 ; Num-Y: 16 ; Resolution: 20 ; Rank: 102 ; Rank-X: 8 ; Rank-Y: 6 ; Rowstart: 16; Rowend: 19; Rows: 3; Colstart: 12; Colend: 15; Cols: 3;Error: Cannot allocate memory
Error in Jacobi initialization.

Usage: ./heat <input file> [result file]

rank= 11 coords= 0 11 neighbours(up,down,left,right)= -1 23 10 -1

Num-X: 12 ; Num-Y: 16 ; Resolution: 20 ; Rank: 11 ; Rank-X: 0 ; Rank-Y: 11 ; Rowstart: 0; Rowend: 3; Rows: 3; Colstart: 22; Colend: 21; Cols: -1;rank= 50 coords= 4 2 neighbours(up,down,left,right)= 38 62 49 51

Num-X: 12 ; Num-Y: 16 ; Resolution: 20 ; Rank: 50 ; Rank-X: 4 ; Rank-Y: 2 ; Rowstart: 8; Rowend: 11; Rows: 3; Colstart: 4; Colend: 7; Cols: 3;rank= 104 coords= 8 8 neighbours(up,down,left,right)= 92 116 103 105

Num-X: 12 ; Num-Y: 16 ; Resolution: 20 ; Rank: 104 ; Rank-X: 8 ; Rank-Y: 8 ; Rowstart: 16; Rowend: 19; Rows: 3; Colstart: 16; Colend: 19; Cols: 3;rank= 146 coords= 12 2 neighbours(up,down,left,right)= 134 158 145 147

Num-X: 12 ; Num-Y: 16 ; Resolution: 20 ; Rank: 146 ; Rank-X: 12 ; Rank-Y: 2 ; Rowstart: 24; Rowend: 21; Rows: -3; Colstart: 4; Colend: 7; Cols: 3;rank= 12 coords= 1 0 neighbours(up,down,left,right)= 0 24 -1 13

